,分类名称,批发价格(元/千克)_否,批发价格(元/千克)_是,销售单价(元/千克)_否,销售单价(元/千克)_是,销量(千克)_否,销量(千克)_是,销量_zscore,销售单价_zscore,日期
4518,花菜类,5.983379310344827,0.0,9.54758620689655,0.0,67.503,0.0,1.3565880466609577,-0.02607247995332112,2022-07-27
4524,花菜类,5.8272,0.0,9.4176,0.0,60.76,0.0,1.0618671775622184,-0.07779030543917355,2022-07-28
4530,花菜类,5.639316239316239,5.33,9.473504273504272,6.25,56.633,7.592,0.8814855926933921,-0.05554758038367372,2022-07-29
4536,花菜类,5.338425196850394,5.01,9.388976377952757,6.125,57.917,3.956,0.9376062505493584,-0.08917883292340485,2022-07-30
4542,花菜类,5.156981132075472,5.16,9.215094339622642,8.1,48.748,0.459,0.5368505559377106,-0.1583615649084848,2022-07-31
4548,花菜类,5.123373493975904,5.16,8.457831325301205,7.0,80.636,1.646,1.9306009747157908,-0.45965504332143176,2022-08-01
4554,花菜类,4.7178612716763,5.11,8.77456647398844,5.0,79.66,0.833,1.8879422815168632,-0.33363510985203954,2022-08-02
4560,花菜类,5.322645161290323,5.4,7.890322580645162,6.0,64.038,4.398,1.2051409442692724,-0.6854506790166478,2022-08-03
4566,花菜类,5.1396296296296295,4.99,7.7555555555555555,6.0,61.589,3.565,1.0981008421748322,-0.7390706564837857,2022-08-04
4572,花菜类,4.7062773722627735,4.8,7.394160583941606,5.3,64.146,8.653,1.2098613734347279,-0.8828594670017337,2022-08-05
4578,花菜类,4.489836065573771,4.27,7.334426229508197,5.3,84.365,11.714,2.093586903956366,-0.906626072642867,2022-08-06
4584,花菜类,4.488987341772152,4.17,7.205063291139241,5.3,76.558,10.424,1.752361066042403,-0.9580959172566675,2022-08-07
4590,花菜类,4.620980392156864,4.37,7.388235294117647,5.299999999999999,71.07000000000001,5.619,1.5124933321533505,-0.8852169717892415,2022-08-08
4596,花菜类,4.644539473684211,4.07,7.343421052631579,5.3,71.672,3.631,1.5388053539830164,-0.9030472876034558,2022-08-09
4602,花菜类,4.569574468085107,3.85,7.344680851063829,5.3,68.703,1.815,1.409037259610459,-0.9025460495334944,2022-08-10
4608,花菜类,4.648356164383562,3.85,7.271232876712328,5.3,70.278,2.751,1.4778768516066796,-0.931768915639768,2022-08-11
4614,花菜类,4.3638,0.0,7.396000000000001,0.0,74.91,0.0,1.680330813591754,-0.8821276155155243,2022-08-12
4620,花菜类,4.319282051282051,3.8,7.267692307692308,5.3,90.519,12.077,2.362563951032392,-0.9331776076469417,2022-08-13
4632,花菜类,4.290465116279069,3.58,7.439534883720931,5.3,78.549,6.849,1.839383051861117,-0.8648063198751504,2022-08-15
4638,花菜类,4.228304093567251,0.0,7.610526315789474,0.0,81.22,0.0,1.956126258351215,-0.796773678147749,2022-08-16
4644,花菜类,4.303333333333333,3.57,7.410526315789474,5.675,82.876,4.796,2.028506172221527,-0.8763480064101502,2022-08-17
4668,花菜类,4.578223684210527,0.0,8.247368421052633,0.0,82.198,0.0,1.998872366905058,-0.5433922644701028,2022-08-21
4674,花菜类,4.51625,0.0,9.05,0.0,45.204,0.0,0.3819505470268504,-0.22404792078546668,2022-08-22
4680,花菜类,4.64,0.0,9.090909090909092,0.0,43.039,0.0,0.2873234253304585,-0.2077713536408846,2022-08-23
4686,花菜类,4.496753246753247,3.7599999999999993,8.96103896103896,5.3,43.512,3.4480000000000004,0.30799715676805356,-0.259442995369717,2022-08-24
4692,花菜类,4.947611940298508,0.0,9.035820895522388,0.0,63.776,0.0,1.1936895327752983,-0.22968938435630887,2022-08-25
4698,花菜类,5.319425287356322,4.45,9.080459770114942,5.3,45.894,2.192,0.4121088444728135,-0.21192884205584867,2022-08-26
4704,花菜类,5.72734375,0.0,9.821875,0.0,57.998,0.0,0.9411465724234496,0.08305925235223768,2022-08-27
4710,花菜类,5.920322580645162,0.0,9.63225806451613,0.0,88.504,0.0,2.2744929809546877,0.007616051010717275,2022-08-28
4716,花菜类,6.961634615384615,5.23,9.134615384615383,5.3,45.407,0.331,0.39082320555080746,-0.19038185882829778,2022-08-29
4722,花菜类,6.652530120481927,0.0,12.0,0.0,66.738,0.0,1.3231516734056505,0.9496734210849502,2022-08-30
4728,花菜类,7.515000000000001,0.0,13.0,0.0,35.261,0.0,-0.05263488993722544,1.347545062396956,2022-08-31
4734,花菜类,7.981747572815534,0.0,12.718446601941748,0.0,47.503,0.0,0.4824344975026032,1.2355229497945468,2022-09-01
4740,花菜类,8.173684210526316,0.0,12.736842105263158,0.0,42.416,0.0,0.2600935422741756,1.2428419988937964,2022-09-02
4746,花菜类,8.306306306306306,7.68,12.576576576576576,8.4,50.065,3.561,0.5944135671497882,1.17907688994953,2022-09-03
4752,花菜类,8.135923076923076,7.51,12.784615384615384,7.2,58.367,4.1770000000000005,0.9572747054054211,1.2618496319605237,2022-09-04
4758,花菜类,8.375471698113207,8.2,12.867924528301886,7.56,50.342,2.8160000000000003,0.6065205938056315,1.2949959776953701,2022-09-05
4764,花菜类,8.452352941176471,8.2,12.705882352941176,7.840000000000001,33.115,6.024,-0.1464315657619169,1.2305239914228365,2022-09-06
4770,花菜类,8.757435897435897,8.347999999999999,14.0,8.4,36.812,3.1950000000000003,0.01515571780000472,1.7454167037089618,2022-09-07
4776,花菜类,8.323366336633665,8.94,14.0,8.4,41.475,1.053,0.2189646177862752,1.7454167037089618,2022-09-08
4782,花菜类,8.341794871794871,0.0,14.0,0.0,66.968,0.0,1.3332044392209716,1.7454167037089618,2022-09-09
4788,花菜类,8.721085714285714,0.0,14.0,0.0,72.293,0.0,1.5659478216843836,1.7454167037089618,2022-09-10
4794,花菜类,9.199705882352944,9.92,14.0,8.4,57.265,5.969,0.909108844846796,1.7454167037089618,2022-09-11
4800,花菜类,9.082666666666666,9.64,14.0,8.4,66.044,5.544,1.2928185452498555,1.7454167037089618,2022-09-12
4805,花菜类,8.201500000000001,7.91,12.94,7.311111111111111,43.064,4.062,0.2884161172669064,1.3236727639182355,2022-09-13
4810,花菜类,8.170526315789473,7.91,12.842105263157896,9.022222222222222,33.92,7.921,-0.11124688540829315,1.2847232242950608,2022-09-14
4815,花菜类,7.961176470588235,8.06,12.588235294117649,8.4,21.549,5.882,-0.6519545632401934,1.1837155630331895,2022-09-15
4820,花菜类,8.003544303797469,8.12,11.582278481012658,6.6,37.213,4.07,0.03268249646062987,0.7834738747141122,2022-09-16
4825,花菜类,7.756249999999999,7.6,11.625,6.6,62.577,7.036,1.1412840275032547,0.800471555592948,2022-09-17
4830,花菜类,6.945826771653543,0.0,11.551181102362206,0.0,57.716,0.0,0.9288210073803169,0.7711011096299558,2022-09-18
4835,花菜类,6.348292682926829,5.26,11.560975609756095,6.599999999999999,37.255,1.56,0.03451821891386248,0.7749980663626054,2022-09-19
4840,花菜类,5.958271604938272,5.02,10.987654320987655,5.0,38.15,4.147,0.07363659023869867,0.5468897842011916,2022-09-20
4845,花菜类,5.95,0.0,10.75076923076923,0.0,32.068,0.0,-0.19219350406035693,0.452639924553644,2022-09-21
4850,花菜类,5.746176470588235,5.23,10.435294117647056,5.8,48.117,2.271,0.5092710114617646,0.3271213235026339,2022-09-22
4855,花菜类,5.8660000000000005,5.23,10.258333333333333,5.707692307692308,51.847,12.413,0.6723006483797977,0.2567136457998732,2022-09-23
4860,花菜类,5.913571428571428,5.23,10.36,5.663636363636363,68.758,6.985,1.411441181870644,0.29716392933326047,2022-09-24
4865,花菜类,6.333673469387755,5.23,11.028571428571428,4.6,49.526,5.798,0.5708551289999708,0.5631695409532874,2022-09-25
4870,花菜类,6.494363636363636,5.23,10.858181818181816,5.5,27.747,3.013,-0.3810543783560193,0.49537634700505895,2022-09-26
4875,花菜类,6.036545454545454,5.19,10.247272727272728,5.5,21.114,8.275,-0.6709674029343875,0.25231294431263485,2022-09-27
4880,花菜类,6.126857142857143,5.24,10.297142857142855,5.05,31.205,1.42,-0.2299132297065399,0.2721548547365053,2022-09-28
4885,花菜类,5.939090909090909,5.23,10.072727272727272,5.129411764705883,24.432,7.445,-0.5259453291290166,0.18286625782908428,2022-09-29
4890,花菜类,6.293181818181818,5.1,10.536363636363635,5.120588235294117,38.331,14.999,0.08154767985858197,0.367334018801014,2022-09-30
4895,花菜类,6.556818181818182,5.17,10.918181818181818,5.5,64.375,12.424,1.219870431572591,0.5192486454837802,2022-10-01
4900,花菜类,6.558421052631578,5.21,10.747368421052633,6.0,51.346,10.523,0.6504031019733808,0.45128683880991177,2022-10-02
4905,花菜类,6.285684210526315,4.94,10.585263157894737,5.558064516129033,42.28,16.881,0.25414929813989895,0.3867897516919651,2022-10-03
4910,花菜类,6.215,4.4,11.048,4.6000000000000005,46.276,3.593,0.4288051772617383,0.5708996185559208,2022-10-04
4915,花菜类,7.18,5.2,12.0,4.6,39.917,0.852,0.15086805630683942,0.9496734210849502,2022-10-05
4920,花菜类,5.907714285714286,0.0,10.64,0.0,71.588,0.0,1.5351339090765512,0.4085679889006225,2022-10-06
4925,花菜类,6.269830508474576,5.24,9.620338983050846,6.014285714285714,84.095,3.308,2.0817858310427284,0.0028737865051935408,2022-10-07
4930,花菜类,6.6612328767123286,5.13,9.791780821917808,5.5,35.03,2.784,-0.0627313634300045,0.07108563232473991,2022-10-08
4935,花菜类,6.446,4.99,9.727058823529411,5.5,41.606,11.452,0.22469032353326243,0.04533458459695563,2022-10-09
4940,花菜类,6.201428571428571,4.87,9.657142857142857,5.5,41.859,5.186999999999999,0.23574836593011564,0.017517004296822066,2022-10-10
4945,花菜类,6.527719298245613,5.21,11.017543859649123,5.275,25.248,4.412,-0.49027986432335563,0.5587819840064886,2022-10-11
4950,花菜类,6.639661016949153,5.3,11.003389830508471,5.5,25.269,4.04,-0.4893620030967395,0.5531504972011193,2022-10-12
4955,花菜类,6.623181818181818,5.53,10.854545454545454,4.9,27.996,2.609,-0.37017116666899785,0.49392954103665226,2022-10-13
4960,花菜类,6.908571428571429,5.73,11.2,5.5,9.171,2.424,-1.192968194814299,0.6313761080353453,2022-10-14
4965,花菜类,6.82,5.7,11.066666666666666,4.6,56.751,4.214,0.8866430986334262,0.5783265558604114,2022-10-15
4971,花菜类,6.958925619834711,5.6,11.074380165289256,4.51,53.177,9.563,0.7304318593988283,0.5813955382176389,2022-10-16
4977,花菜类,6.91796875,5.599999999999999,10.73125,4.6,29.683,5.578,-0.2964363147974906,0.44487377617034257,2022-10-17
4983,花菜类,6.6921621621621625,5.61,10.511711711711712,4.814285714285715,47.305,8.854,0.4737803773659354,0.3575257170782533,2022-10-18
4989,花菜类,7.913076923076924,5.33,11.676923076923078,3.7,27.877,5.186,-0.37537238028649006,0.8211302754303027,2022-10-19
4995,花菜类,6.77,0.0,11.066666666666666,0.0,30.363,0.0,-0.26671509412610656,0.5783265558604114,2022-10-20
5001,花菜类,6.1553,0.0,10.572,0.0,95.213,0.0,2.5677277890198575,0.38151271729140557,2022-10-21
5007,花菜类,5.708387096774194,0.0,10.193548387096774,0.0,56.496,0.0,0.8754976408816573,0.23093755290842352,2022-10-22
5013,花菜类,6.015581395348837,4.69,10.502325581395349,5.5,38.66,0.284,0.09592750574223662,0.35379124200371354,2022-10-23
5019,花菜类,6.396470588235295,5.11,10.68235294117647,5.800000000000001,23.031,7.338,-0.5871797852475593,0.42541902312089525,2022-10-24
5025,花菜类,6.290617283950618,5.24,10.479012345679012,5.5,33.984,2.522,-0.1084495940509864,0.34451556664496086,2022-10-25
5031,花菜类,5.892702702702703,5.24,9.994594594594592,5.663636363636363,29.875,8.277,-0.2880444407255704,0.15177948094033192,2022-10-26
5037,花菜类,7.047142857142857,5.24,10.928571428571429,3.453333333333333,21.197,10.464,-0.6673396657053804,0.523382376822087,2022-10-27
5043,花菜类,6.038101265822784,4.15,8.670886075949367,2.1,37.551,3.3040000000000003,0.0474556914414061,-0.3748865999917274,2022-10-28
5049,花菜类,5.468686131386861,0.0,8.598540145985401,0.0,64.036,0.0,1.205053528914357,-0.40367099388873384,2022-10-29
5055,花菜类,4.343005780346821,0.0,7.979190751445086,0.0,76.791,0.0,1.762544954890097,-0.6500925540400864,2022-10-30
5061,花菜类,4.2785714285714285,0.0,7.257142857142857,0.0,47.777,0.0,0.49441040112607265,-0.9373749348519917,2022-10-31
5067,花菜类,4.897252747252747,2.9599999999999995,8.079120879120879,3.5,37.849,1.754,0.06048057932386535,-0.6103331901252003,2022-11-01
5073,花菜类,3.867945205479452,0.0,6.628767123287671,0.0,63.801,0.0,1.1947822247117463,-1.187387819441591,2022-11-03
5079,花菜类,3.9205298013245033,2.4,6.994701986754968,3.5,70.758,2.779,1.4988565367864795,-1.0417927147005728,2022-11-05
5085,花菜类,4.085625,0.0,6.733333333333333,0.0,75.888,0.0,1.723076922145598,-1.145783889824947,2022-11-06
5091,花菜类,4.067113402061856,0.0,6.251546391752577,0.0,47.225,0.0,0.4702837631693021,-1.337473251034374,2022-11-07
5097,花菜类,4.048372093023256,0.0,6.251162790697674,0.0,41.117,0.0,0.2033172692563405,-1.3376258750156973,2022-11-08
5103,花菜类,4.387096774193548,2.05,6.606451612903225,2.8999999999999995,29.55,5.67,-0.3022494358993936,-1.1962665281849654,2022-11-09
5109,花菜类,3.619696969696969,2.05,6.739393939393939,2.9,31.734,8.022,-0.20679186833130128,-1.1433725465442683,2022-11-10
5115,花菜类,3.321290322580645,2.06,6.382795698924731,2.4,44.014,1.029,0.3299384108519284,-1.2852528737687257,2022-11-11
5121,花菜类,3.707435897435898,2.21,6.796581196581197,2.036363636363636,52.402,4.053,0.6965584093689421,-1.1206193586650421,2022-11-12
5127,花菜类,3.611238938053097,2.52,6.470796460176992,1.9,50.219,0.42,0.6011445494783078,-1.2502398664525827,2022-11-13
5133,花菜类,3.5441379310344825,2.4,6.344827586206897,2.65,36.875,1.428,0.01790930147985364,-1.3003593090932897,2022-11-14
5139,花菜类,3.906091954022988,2.31,6.140229885057472,2.525,37.495,1.4489999999999998,0.04500806150376251,-1.3817629322582743,2022-11-15
5145,花菜类,4.032926829268293,2.3,6.35609756097561,2.4,17.937,0.777,-0.8098266942181921,-1.2958753057345167,2022-11-16
5151,花菜类,2.802771084337349,0.0,5.51566265060241,0.0,38.752,0.0,0.0999486120683653,-1.6302605229406104,2022-11-17
5157,花菜类,3.102937062937063,0.0,5.846153846153846,0.0,68.424,0.0,1.3968428175997,-1.4987674485273934,2022-11-18
5169,花菜类,3.282233009708738,0.0,5.857281553398058,0.0,97.969,0.0,2.6881861480938785,-1.4943400493820995,2022-11-20
5181,花菜类,2.7416666666666667,0.0,5.441666666666666,0.0,36.972,0.0,0.022148946193271714,-1.6597014265196215,2022-11-22
5187,花菜类,2.985967741935484,0.0,5.829032258064516,0.0,31.84,0.0,-0.2021588545207621,-1.5055796428823631,2022-11-23
5193,花菜类,2.921311475409836,0.0,5.80983606557377,0.0,31.131,0.0,-0.23314759783842573,-1.5132172634955974,2022-11-24
5199,花菜类,3.3651136363636365,0.0,5.7250000000000005,0.0,46.435,0.0,0.4357546979775471,-1.5469711281478862,2022-11-25
5205,花菜类,1.539381443298969,0.0,5.435051546391752,0.0,47.408,0.0,0.478282268144101,-1.662333395280878,2022-11-26
5211,花菜类,1.4599999999999995,0.0,4.8,0.0,3.192,0.0,-1.4542963983351889,-1.915002396361492,2022-11-27
5217,花菜类,1.6545454545454543,0.0,5.0,0.0,10.708,0.0,-1.1257894945614795,-1.8354280680990906,2022-11-28
5223,花菜类,1.7753333333333332,0.0,5.093333333333333,0.0,7.624,0.0,-1.2605839718416976,-1.7982933815766369,2022-11-29
5229,花菜类,1.65,0.0,5.044444444444444,0.0,24.722,0.0,-0.5132701026662203,-1.8177448840407793,2022-12-04
5235,花菜类,1.47,0.0,4.8,0.0,30.282,0.0,-0.27025541600019787,-1.915002396361492,2022-12-05
5240,花菜类,3.618529411764706,1.53,6.547058823529412,2.4,33.994,4.557,-0.10801251727640732,-1.2198972347752228,2022-12-06
5246,花菜类,4.32,1.61,7.0,2.4,24.04,1.596,-0.5430787386925203,-1.039684785475079,2022-12-07
5252,花菜类,3.522978723404256,1.61,5.834042553191489,2.9,45.265,1.092,0.3846167153517833,-1.5035861885367368,2022-12-08
5258,花菜类,2.9502380952380958,1.74,5.5285714285714285,2.858333333333333,35.891,5.439,-0.025099053138737473,-1.6251244862627447,2022-12-09
5264,花菜类,3.2431578947368425,0.0,5.473684210526316,0.0,55.053,0.0,0.8124274623098818,-1.6469625537934036,2022-12-10
5270,花菜类,2.7375,1.68,5.240625,2.9,61.213,1.323,1.0816667554506552,-1.7396902044083893,2022-12-11
5276,花菜类,2.624117647058823,1.89,5.105882352941176,2.9,21.754,6.069,-0.6429944893613202,-1.7933004825484078,2022-12-12
5282,花菜类,3.82,1.88,5.6,2.9,35.524,2.3520000000000003,-0.04113977076579316,-1.5967050833118872,2022-12-13
5288,花菜类,3.611818181818181,0.0,6.05,0.0,40.701,0.0,0.18513487543384685,-1.4176628447214845,2022-12-14
5294,花菜类,3.3714893617021278,0.0,5.829787234042553,0.0,44.891,0.0,0.368270043982522,-1.5052792593508306,2022-12-15
5300,花菜类,4.537169811320755,0.0,6.667924528301886,0.0,28.131,0.0,-0.36427063021217887,-1.171808198439066,2022-12-16
5306,花菜类,5.033661971830987,0.0,6.938028169014085,0.0,43.945,0.0,0.3269225811073319,-1.0643416195845554,2022-12-17
5312,花菜类,3.6201379310344826,0.0,5.740689655172414,0.0,68.962,0.0,1.4203575480720596,-1.5407286592928187,2022-12-18
5318,花菜类,3.497766990291262,0.0,5.483495145631068,0.0,47.456,0.0,0.4803802366620812,-1.6430590609404705,2022-12-19
5324,花菜类,3.8775,0.0,6.133333333333333,0.0,45.501,0.0,0.39493172723185177,-1.384506874612151,2022-12-20
5330,花菜类,3.805813953488373,2.82,5.804651162790697,3.02,72.494,3.864,1.5747330648534248,-1.515280189275942,2022-12-21
5336,花菜类,4.164347826086956,0.0,6.144927536231884,0.0,33.671,0.0,-0.12213009709531476,-1.3798938700752,2022-12-22
5342,花菜类,4.142068965517241,0.0,6.068965517241379,0.0,29.486,0.0,-0.30504672725670035,-1.410117003248326,2022-12-23
5348,花菜类,4.341,0.0,6.68,0.0,47.279,0.0,0.47264397775202976,-1.167003710694921,2022-12-24
5354,花菜类,4.28,2.84,6.545454545454546,2.9,51.689,0.252,0.6653948353414467,-1.2205355315259905,2022-12-25
5360,花菜类,4.472,2.88,6.56,2.9,27.542,0.315,-0.3900144522348924,-1.2147483076523617,2022-12-26
5366,花菜类,4.524823529411765,2.77,6.508235294117647,2.9,39.024,0.567,0.11183710033691886,-1.2353440161438067,2022-12-27
5372,花菜类,5.097916666666666,2.77,7.061111111111111,2.9,34.687,1.365,-0.07772309679807043,-1.0153704073949008,2022-12-28
5378,花菜类,5.023103448275863,2.87,7.13103448275862,3.1,24.809,1.086,-0.5094675347273815,-0.9875498807514369,2022-12-29
5384,花菜类,4.220789473684211,2.95,6.3578947368421055,3.1,29.381,0.388,-0.30963603338978174,-1.2951602604227879,2022-12-30
5390,花菜类,5.410365853658536,3.1,7.8341463414634145,3.1,37.752,1.821,0.05624093461044759,-0.7078016115026253,2022-12-31
5396,花菜类,4.81752688172043,0.0,7.161290322580645,0.0,39.38,0.0,0.12739703351193765,-0.9755119401021748,2023-01-01
5402,花菜类,4.743827160493828,3.19,6.918518518518519,3.1,35.047,1.125,-0.06198833291322008,-1.0721039562486494,2023-01-02
5408,花菜类,5.372833333333333,3.28,10.553333333333333,5.5,30.25,0.404,-0.27165406167885126,0.37408577998691495,2023-01-03
5414,花菜类,5.616909090909091,3.83,10.523636363636363,5.5,26.555,1.288,-0.43315392988585727,0.3622701979115888,2023-01-04
5420,花菜类,5.8075,4.14,10.541666666666666,5.5,24.552,1.157,-0.5207004078340665,0.3694439441716082,2023-01-05
5426,花菜类,6.29516129032258,0.0,10.64516129032258,0.0,27.047,0.0,-0.41164975257656167,0.410621519952555,2023-01-06
5432,花菜类,6.83,4.97,10.936,5.5,22.914,1.692,-0.5922935835101356,0.526337994728976,2023-01-07
5438,花菜类,7.168358208955223,5.14,11.080597014925372,5.5,33.395,1.038,-0.1341934160736999,0.5838690463861504,2023-01-08
5444,花菜类,7.0367741935483865,5.14,11.006451612903223,5.5,30.413,0.928,-0.26452971025321065,0.5543686935878597,2023-01-09
5450,花菜类,7.029411764705882,5.14,11.011764705882351,5.5,14.91,0.382,-0.9421298338833091,0.5564826226119085,2023-01-10
5456,花菜类,6.765,5.41,10.6,5.2,30.216,0.983,-0.2731401227124204,0.39265312324814194,2023-01-11
5462,花菜类,7.283846153846154,5.47,11.13846153846154,4.6,27.526,0.382,-0.3907137750742191,0.6068916993392227,2023-01-12
5468,花菜类,6.131016949152542,5.02,10.291525423728812,4.6,28.9,0.808,-0.33065942624704026,0.269919837284099,2023-01-13
5474,花菜类,6.264485981308412,4.9,10.50841121495327,5.3500000000000005,52.819,2.315,0.7147845108688938,0.3562125430158271,2023-01-14
5480,花菜类,5.98016393442623,5.03,10.163934426229508,5.95,59.967,1.617,1.0272069893380895,0.21915499769241484,2023-01-15
5486,花菜类,6.146444444444444,4.96,9.96,5.14,42.324,4.192,0.25607243594804724,0.13801527280845868,2023-01-16
5492,花菜类,6.479090909090909,4.93,10.181818181818182,5.2,38.952,0.917,0.10869014755994866,0.22627043688130322,2023-01-17
5498,花菜类,6.886960784313726,5.12,10.952941176470588,5.5,56.957,1.442,0.8956468801897574,0.5330784084170854,2023-01-18
5504,花菜类,6.2330409356725145,0.0,10.989473684210529,0.0,104.101,0.0,2.9562016262658304,0.547613657232819,2023-01-19
5516,花菜类,6.445,0.0,11.3,0.0,34.134,0.0,-0.10189344243229882,0.6711632721665465,2023-01-22
5522,花菜类,6.449818181818182,0.0,11.134545454545457,0.0,66.018,0.0,1.2916821456359497,0.6053336006040151,2023-01-23
5528,花菜类,5.539503105590062,0.0,11.304347826086955,0.0,89.421,0.0,2.3145729211835984,0.6728931488679022,2023-01-24
5540,花菜类,6.526929824561403,0.0,11.140350877192985,0.0,60.15,0.0,1.0352054943128886,0.607643413641297,2023-01-26
5546,花菜类,6.37008064516129,0.0,10.687096774193549,0.0,69.283,0.0,1.4343877125360511,0.4273064597495105,2023-01-27
5552,花菜类,6.413125000000001,0.0,11.25,0.0,43.626,0.0,0.3129798319982561,0.6512696901009458,2023-01-28
5558,花菜类,6.53264367816092,0.0,10.71264367816092,0.0,40.249,0.0,0.16537900522286814,0.4374708483614484,2023-01-29
5564,花菜类,6.563522727272727,5.989999999999999,9.645454545454545,5.5,41.419,1.267,0.21651698784863163,0.012866556541227082,2023-01-30
5570,花菜类,6.608227848101265,6.05,9.69620253164557,4.6,36.497,1.005,0.0013877994007607363,0.03305774110032927,2023-01-31
5576,花菜类,6.446140350877193,6.18,9.719298245614034,5.5,31.779,1.528,-0.20482502284569507,0.04224687072423484,2023-02-01
5582,花菜类,6.7225,6.21,9.7,5.5,41.376,0.371,0.21463755771794119,0.03456864606733654,2023-02-02
5588,花菜类,6.409245283018868,6.21,9.683018867924527,4.6,52.783,0.502,0.7132110344804088,0.027812335177132625,2023-02-03
5594,花菜类,6.316190476190475,6.239999999999999,10.19047619047619,6.5,38.898,1.032,0.10632993297722133,0.22971521299655848,2023-02-04
5600,花菜类,6.252025316455696,6.3,10.182278481012656,5.4,37.36,2.23,0.03910752504694371,0.22645357687730316,2023-02-05
5606,花菜类,6.643283582089552,6.38,10.298507462686567,6.5,33.410000000000004,1.236,-0.1335378009118311,0.2726977925839254,2023-02-06
5612,花菜类,6.828,6.5,11.556923076923075,6.5,29.992,3.838,-0.282930642462994,0.7733856784728609,2023-02-07
5618,花菜类,6.816176470588236,6.6,11.41764705882353,6.5,31.284,4.64,-0.2264603231873644,0.7179717005561941,2023-02-08
5624,花菜类,6.964,6.9,11.498181818181818,6.5,23.666,7.167,-0.5594254100617815,0.7500141974447436,2023-02-09
5630,花菜类,6.987076923076923,6.96,11.612307692307692,6.5,29.255,2.741,-0.31514320074947944,0.7954216462993723,2023-02-10
